id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
1502172,"giuliano di lecce, Apúlia, Italy",Castrignano del Capo,6,$240.00,9,4.78
1506162,"Porto Cesareo, Apúlia, Italy",Porto Cesareo,4,$44.00,0,
1508125,"Rodi Garganico, Apúlia, Italy",Ischitella,4,,1,4.0
1659411,"Polignano A Mare, Apúlia, Italy",Polignano a Mare,6,$139.00,93,4.86
1674764,"Galatone, Apulia, Italy",Galatone,9,$190.00,102,4.91
1688322,,Tricase,4,$81.00,51,4.53
1690701,"Ostuni, Apúlia, Italy",Ostuni,2,$60.00,251,4.54
1693640,"Corsano, Italia, Lecce, Puglia, Italy",Corsano,3,$105.00,12,4.75
1707100,"Mesagne, Apúlia, Italy",Mesagne,5,$86.00,0,
1745574,"Lecce, Italy",Lecce,5,$153.00,222,4.93
1192402,"Nardò, Puglia, Italy, Italy",Nard,4,$90.00,3,4.0
1193414,,Locorotondo,5,$110.00,102,4.66
1193635,,Locorotondo,6,$135.00,42,4.64
1198023,"Monopoli, Apúlia, Italy",Monopoli,10,$150.00,66,4.71
1199239,,Peschici,2,$98.00,94,4.67
1200146,"Sant'isidoro, Nardò Lecce, Italy",Nard,7,,1,5.0
1200662,,Racale,4,$109.00,0,
1201965,"Polignano A Mare, Apúlia, Italy",Polignano a Mare,7,$190.00,152,4.89
1202736,"Alberobello, Apúlia, Italy",Martina Franca,2,$165.00,96,4.93
1205970,,Alezio,4,$75.00,50,4.94
1749192,"Taranto, Apúlia, Italy",Taranto,2,$50.00,37,4.76
1520389,"Lecce, Apúlia, Italy",Lecce,5,$123.00,43,4.77
1523340,"Otranto, Apúlia, Italy",Otranto,6,$45.00,50,4.92
1523453,,Tiggiano,4,$60.00,22,4.59
1533532,,Trani,4,$57.00,47,4.66
1534940,"Polignano A Mare, Apúlia, Italy",Polignano a Mare,4,$60.00,8,5.0
1536253,,Brindisi,5,,44,4.52
1544971,"Mattinata, Foggia, Puglia, Italy",Mattinata,4,$69.00,141,4.77
1548213,,Vieste,16,$172.00,1,4.0
1550399,"Conversano, Apúlia, Italy",Conversano,5,$76.00,136,4.76
