id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
1080048,"Florence, Tuscany, Italy",Centro Storico,3,$69.00,592,4.61
1080199,"Florence, Tuscany, Italy",Centro Storico,7,$267.00,401,4.81
1086689,,Centro Storico,5,$218.00,298,4.92
1090833,"Vicolo dell'Oro, 1A, Florence, Italy",Centro Storico,6,$765.00,185,4.99
1091533,"Florence, Tuscany, Italy",Centro Storico,2,$100.00,24,4.96
1097100,"Florence, Tuscany, Italy",Centro Storico,6,$99.00,77,4.81
1103234,,Centro Storico,3,$82.00,651,4.86
1108763,"Florence, Tuscany, Italy",Centro Storico,2,$67.00,89,4.85
1112701,"Florence, Tuscany, Italy",Centro Storico,4,$96.00,151,4.79
1125472,"Florence, Tuscany, Italy",Centro Storico,3,$111.00,28,4.79
1126162,"Florence, Tuscany, Italy",Centro Storico,4,$104.00,271,4.7
1139013,,Centro Storico,4,$118.00,140,4.89
1152231,"Florence, Tuscany, Italy",Gavinana Galluzzo,2,,231,4.15
1155608,,Centro Storico,3,$62.00,66,4.72
1158409,"Florence, Tuscany, Italy",Rifredi,4,$98.00,221,4.67
1168971,"Florence, Tuscany, Italy",Centro Storico,3,$65.00,557,4.62
1169634,"Florence, Tuscany, Italy",Centro Storico,5,$334.00,16,4.69
1171095,"Florence, Tuscany, Italy",Campo di Marte,10,$230.00,181,4.75
1172727,,Centro Storico,4,$270.00,426,4.88
1172945,,Centro Storico,2,$265.00,481,4.79
1175751,"Florence, Tuscany, Italy",Centro Storico,4,$79.00,683,4.67
1185874,,Campo di Marte,3,$80.00,89,4.76
1189665,,Centro Storico,4,$110.00,158,4.79
1193632,"Florence, Tuscany, Italy",Centro Storico,2,$189.00,386,4.87
1195805,"Florence, Tuscany, Italy",Campo di Marte,2,,285,4.96
1199608,"Florence, Tuscany, Italy",Centro Storico,2,$150.00,47,4.85
1207087,"Florence, Tuscany, Italy",Centro Storico,6,$236.00,457,4.62
1207304,,Centro Storico,12,$510.00,154,4.46
1211606,"Florence, Tuscany, Italy",Centro Storico,1,$35.00,69,4.68
1214687,,Centro Storico,2,$116.00,49,4.8
1215278,"Florence, Tuscany, Italy",Gavinana Galluzzo,2,,30,4.7
1219319,"Florence, Tuscany, Italy",Centro Storico,5,$152.00,81,4.78
1221910,,Centro Storico,9,$361.00,129,4.81
1226715,,Centro Storico,5,$175.00,157,4.96
1228121,"Florence, Tuscany, Italy",Isolotto Legnaia,3,$102.00,43,4.95
1231263,"Florence, Tuscany, Italy",Centro Storico,4,$170.00,395,4.92
1243330,"Florence, Tuscany, Italy",Campo di Marte,2,$117.00,25,4.76
1247405,"Florence, Tuscany, Italy",Campo di Marte,2,$127.00,63,4.75
1247439,"Florence, Tuscany, Italy",Campo di Marte,2,$127.00,54,4.91
1250106,"Florence, Tuscany, Italy",Centro Storico,3,$59.00,506,4.63
1254347,"Florence, Tuscany, Italy",Campo di Marte,6,$270.00,34,4.65
1257840,"Florence, Tuscany, Italy",Centro Storico,6,$124.00,465,4.83
1261780,,Centro Storico,10,$400.00,159,4.72
1262653,"Florence, Tuscany, Italy",Centro Storico,3,$200.00,83,4.99
1265226,,Centro Storico,5,$141.00,16,4.67
1267069,"Florence, Tuscany, Italy",Centro Storico,2,$130.00,394,4.85
1270239,"Florence, Tuscany, Italy",Centro Storico,4,$217.00,392,4.94
1277420,"Florence, Tuscany, Italy",Rifredi,1,$36.00,135,4.82
1279014,,Centro Storico,2,$104.00,54,4.89
1281195,"Florence, Tuscany, Italy",Centro Storico,3,$73.00,57,4.54
1281468,"Florence, Tuscany, Italy",Centro Storico,4,$81.00,402,4.23
1282504,"Florence, Tuscany, Italy",Isolotto Legnaia,2,$64.00,50,4.67
1282846,,Centro Storico,5,$146.00,31,4.45
1292904,,Centro Storico,8,$308.00,134,4.61
1293296,"Florence, Tuscany, Italy",Centro Storico,4,$182.00,567,4.88
1304456,"Florence, Tuscany, Italy",Centro Storico,4,$145.00,42,4.86
1307076,"Florence, Tuscany, Italy",Centro Storico,4,$151.00,157,4.52
1309260,"Florence, Tuscany, Italy",Centro Storico,4,,20,4.55
1315899,"Florence, Tuscany, Italy",Centro Storico,2,$95.00,321,4.92
1324714,"Florence, Tuscany, Italy",Centro Storico,3,$88.00,364,4.45
1325879,"Florence, Tuscany, Italy",Centro Storico,3,$72.00,404,4.46
1326054,"Florence, Tuscany, Italy",Centro Storico,2,$86.00,272,4.42
1326240,"Florence, Tuscany, Italy",Centro Storico,2,,425,4.55
1326317,"Florence, Tuscany, Italy",Centro Storico,3,$72.00,369,4.44
1331713,"Florence, Tuscany, Italy",Rifredi,3,$106.00,3,4.67
1332034,"Florence, Tuscany, Italy",Centro Storico,3,$116.00,373,4.57
1334988,"Florence, Tuscany, Italy",Centro Storico,2,$113.00,462,4.71
1338481,"Florence, Tuscany, Italy",Centro Storico,3,$99.00,259,4.63
1338618,"Florence, Tuscany, Italy",Centro Storico,4,$155.00,110,4.87
1338663,"Florence, Tuscany, Italy",Centro Storico,4,$138.00,10,5.0
1348630,"Florence, Tuscany, Italy",Campo di Marte,1,$50.00,303,4.91
1348853,"Florence, Tuscany, Italy",Campo di Marte,2,$50.00,143,4.89
1354245,"Florence, Tuscany, Italy",Centro Storico,3,$124.00,311,4.89
1356037,"Florence, Tuscany, Italy",Centro Storico,4,$144.00,285,4.82
1358758,"Florence, Tuscany, Italy",Campo di Marte,2,$49.00,430,4.6
1358804,"Florence, Tuscany, Italy",Isolotto Legnaia,8,$143.00,259,4.69
1361503,"Florence, Tuscany, Italy",Centro Storico,3,$86.00,62,4.5
1361748,"Florence, Tuscany, Italy",Centro Storico,3,$72.00,239,4.48
1367404,"Florence, Tuscany, Italy",Centro Storico,3,$186.00,77,4.69
1371627,,Centro Storico,4,$331.00,376,4.94
1374538,"Florence, Tuscany, Italy",Centro Storico,3,$135.00,135,4.94
1376740,,Rifredi,2,$40.00,146,4.85
1396463,"Florence, Tuscany, Italy",Centro Storico,4,$174.00,160,4.49
1452799,,Centro Storico,6,$222.00,78,4.5
1462943,"Florence, Tuscany, Italy",Gavinana Galluzzo,2,$171.00,67,4.88
1472062,,Centro Storico,2,$96.00,174,4.92
1481584,,Centro Storico,4,$140.00,3,5.0
1482355,"Florence, Tuscany, Italy",Centro Storico,4,$153.00,482,4.86
1490364,"Florence, Tuscany, Italy",Centro Storico,3,$140.00,1,5.0
1490842,"Florence, Tuscany, Italy",Centro Storico,1,$130.00,1,5.0
1490969,"Florence, Tuscany, Italy",Centro Storico,4,$158.00,2,5.0
1491410,"Florence, Tuscany, Italy",Centro Storico,2,$150.00,1,5.0
1491574,"Florence, Tuscany, Italy",Centro Storico,2,$170.00,0,
1492601,"Florence, Tuscany, Italy",Centro Storico,4,$170.00,7,5.0
1496804,,Centro Storico,2,,77,4.51
1500398,"Florence, Tuscany, Italy",Centro Storico,12,$332.00,74,4.66
1500660,"Florence, Tuscany, Italy",Centro Storico,3,$89.00,295,4.61
1510461,"Florence, Tuscany, Italy",Centro Storico,4,,502,4.48
1514768,"Florence, Tuscany, Italy",Centro Storico,3,$160.00,533,4.85
1518366,"Florence, Tuscany, Italy",Campo di Marte,2,$173.00,4,4.25
1522334,"Florence, Tuscany, Italy",Rifredi,2,$176.00,73,4.59
1528390,"Florence, Tuscany, Italy",Centro Storico,6,$164.00,157,4.82
1538816,"Florence, Tuscany, Italy",Centro Storico,2,$120.00,215,4.69
1550620,,Centro Storico,4,$144.00,38,4.61
1567885,"Florence, Tuscany, Italy",Centro Storico,2,$25.00,599,4.68
1569011,"Florence, Tuscany, Italy",Gavinana Galluzzo,2,$151.00,95,4.83
