id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
9228791,"Naples, Campania, Italy",Vomero,3,$89.00,4,5.0
9229186,,San Giuseppe,1,$63.00,497,4.75
9231571,"Naples, Campania, Italy",Zona Industriale,3,$128.00,2,5.0
9296874,"Naples, Campania, Italy",San Lorenzo,7,$173.00,325,4.98
9352850,"Naples, Campania, Italy",Posillipo,10,$182.00,26,4.77
9368779,"Naples, Campania, Italy",Avvocata,16,$995.00,66,4.89
9418710,"Naples, Campania, Italy",Pendino,4,$59.00,337,4.78
9418729,"Naples, Napoli, Italy",Porto,6,$123.00,249,4.92
9461268,"Naples, Campania, Italy",San Ferdinando,4,,52,4.94
9476795,"Naples, Campania, Italy",Vomero,7,$113.00,46,4.5
9484336,,Vomero,4,$171.00,261,4.92
9487916,"Naples, Na, Italy",San Lorenzo,2,$98.00,3,5.0
9488713,"Naples, Campania, Italy",Zona Industriale,2,$117.00,0,
9516822,"Naples, Campania, Italy",San Ferdinando,8,$113.00,118,4.86
9574202,"Naples, Campania, Italy",Vomero,2,$50.00,798,4.8
9625460,"Naples, Campania, Italy",Stella,4,$82.00,301,4.77
9627396,,Vomero,4,$135.00,30,4.67
9656470,,San Ferdinando,4,$76.00,209,4.83
9677986,"Naples, Campania, Italy",San Carlo all'Arena,16,$478.00,51,4.92
9678177,,San Carlo all'Arena,4,$126.00,6,5.0
9678322,"Naples, Campania, Italy",San Lorenzo,5,$131.00,9,4.78
9679348,"Naples, Campania, Italy",San Carlo all'Arena,5,$126.00,2,5.0
9679578,"Naples, Campania, Italy",San Lorenzo,4,$115.00,3,5.0
9702279,"Naples, Campania, Italy",San Lorenzo,4,$87.00,10,4.6
9712435,"Naples, Campania, Italy",Montecalvario,6,$130.00,61,4.66
9728687,"Naples, Campania, Italy",San Ferdinando,4,$128.00,487,4.94
9732005,"Naples, Campania, Italy",Montecalvario,2,$48.00,165,4.85
9809760,"Naples, Campania, Italy",Chiaia,2,$64.00,236,4.68
9869612,"Naples, Italia, Napoli, Campania, Italy",Avvocata,5,$213.00,261,4.98
9875508,"Naples, Campania, Italy",San Lorenzo,6,,65,4.83
9894212,,Vomero,2,$65.00,94,4.36
